time,indoor_temp,indoor_humidity,outdoor_temp,outdoor_temp_f
2025-07-07 13:00:57.967400345,76.0999984741211,48,30.5,86.9
2025-07-07 13:05:59.896492712,76.63999938964844,48,30.5,86.9
2025-07-07 13:11:01.796665424,77.0,48,30.5,86.9
2025-07-07 13:16:03.733481664,76.27999877929688,48,30.5,86.9
2025-07-07 13:21:05.671948558,76.81999969482422,48,30.5,86.9
2025-07-07 13:26:07.581949879,76.81999969482422,48,30.5,86.9
2025-07-07 13:31:09.547135058,76.63999938964844,48,29.4,84.91999999999999
2025-07-07 13:36:11.487117416,77.0,48,29.4,84.91999999999999
2025-07-07 13:41:13.437066779,76.81999969482422,48,29.4,84.91999999999999
2025-07-07 13:46:15.402187879,76.81999969482422,48,29.4,84.91999999999999
2025-07-07 13:51:17.357246536,77.0,48,29.4,84.91999999999999
2025-07-07 13:56:19.331828944,76.45999908447266,48,29.4,84.91999999999999
2025-07-07 14:01:21.258163807,76.81999969482422,48,29.4,84.91999999999999
2025-07-07 14:06:23.217302754,76.45999908447266,48,29.4,84.91999999999999
2025-07-07 14:11:25.136914631,76.81999969482422,48,29.4,84.91999999999999
2025-07-07 14:16:27.084518704,76.81999969482422,48,29.4,84.91999999999999
2025-07-07 14:21:29.036589625,76.63999938964844,48,29.4,84.91999999999999
2025-07-07 14:26:30.991808239,76.81999969482422,48,29.4,84.91999999999999
2025-07-07 14:31:33.015228388,76.81999969482422,47,28.6,83.48
2025-07-07 14:36:34.911477559,76.81999969482422,48,28.6,83.48
2025-07-07 14:41:36.876700790,77.0,48,28.6,83.48
2025-07-07 14:46:38.870233409,76.45999908447266,48,28.6,83.48
2025-07-07 14:51:40.811543550,76.81999969482422,48,28.6,83.48
2025-07-07 14:56:42.811632817,77.0,47,28.6,83.48
2025-07-07 15:01:44.783707919,76.81999969482422,48,28.6,83.48
2025-07-07 15:06:46.776495690,77.18000030517578,48,28.6,83.48
2025-07-07 15:11:48.756509318,76.63999938964844,47,28.6,83.48
2025-07-07 15:16:50.737600149,76.0999984741211,48,28.6,83.48
2025-07-07 15:21:52.756684806,76.45999908447266,48,28.6,83.48
2025-07-07 15:26:54.726433063,76.0999984741211,47,28.6,83.48
2025-07-07 15:31:56.717879752,75.91999816894531,48,27.9,82.22
2025-07-07 15:36:58.711685839,76.27999877929688,48,27.9,82.22
2025-07-07 15:42:00.691624936,76.0999984741211,48,27.9,82.22
2025-07-07 15:47:02.671617504,75.73999786376953,48,27.9,82.22
2025-07-07 15:52:04.636534921,76.0999984741211,48,27.9,82.22
2025-07-07 15:57:06.591769635,75.91999816894531,48,27.9,82.22
2025-07-07 16:02:08.557671637,75.91999816894531,48,27.9,82.22
2025-07-07 16:07:10.516850129,76.0999984741211,48,27.9,82.22
2025-07-07 16:12:12.477339491,75.73999786376953,48,27.9,82.22
2025-07-07 16:17:14.451589369,75.73999786376953,48,27.9,82.22
2025-07-07 16:22:16.411689053,76.0999984741211,48,27.9,82.22
2025-07-07 16:27:18.405511708,75.73999786376953,48,27.9,82.22
2025-07-07 16:32:20.372314489,75.55999755859375,48,27.2,80.96
2025-07-07 16:37:22.311596987,75.91999816894531,48,27.2,80.96
2025-07-07 16:42:24.284255802,75.73999786376953,48,27.2,80.96
2025-07-07 16:47:26.211872347,75.73999786376953,48,27.2,80.96
2025-07-07 16:52:28.136947954,75.91999816894531,48,27.2,80.96
2025-07-07 16:57:30.065535338,75.55999755859375,48,27.2,80.96
2025-07-07 17:02:32.011605232,75.37999725341797,48,27.2,80.96
2025-07-07 17:07:33.931600855,76.0999984741211,49,27.2,80.96
2025-07-07 17:12:35.922679221,75.73999786376953,48,27.2,80.96
2025-07-07 17:17:37.856780631,75.37999725341797,48,27.2,80.96
2025-07-07 17:22:39.796860527,75.37999725341797,48,27.2,80.96
2025-07-07 17:27:41.762330424,75.91999816894531,49,27.2,80.96
2025-07-07 17:32:43.706530562,75.55999755859375,48,26.9,80.42
2025-07-07 17:37:45.676775204,75.19999694824219,48,26.9,80.42
2025-07-07 17:42:47.642399197,75.0199966430664,47,26.9,80.42
2025-07-07 17:47:49.577421634,74.83999633789062,48,26.9,80.42
2025-07-07 17:52:51.551597897,75.55999755859375,48,26.9,80.42
2025-07-07 17:57:53.523649816,75.55999755859375,48,26.9,80.42
2025-07-07 18:02:55.476487371,74.83999633789062,47,26.9,80.42
2025-07-07 18:07:57.442414427,75.37999725341797,47,26.9,80.42
2025-07-07 18:12:59.391608829,75.55999755859375,48,26.9,80.42
2025-07-07 18:18:01.377015196,75.73999786376953,48,26.9,80.42
2025-07-07 18:23:03.366105418,75.37999725341797,47,26.9,80.42
2025-07-07 18:28:05.336647180,75.19999694824219,48,26.9,80.42
2025-07-07 18:33:07.336793477,75.73999786376953,48,26.6,79.88
2025-07-07 18:38:09.356751341,75.55999755859375,48,26.6,79.88
2025-07-07 18:43:11.371780835,75.37999725341797,47,26.6,79.88
